sensor,date,tile,orbit,platform,cloud,lat,lon,nodata
landsat,2018-11-08,173/025,173,landsat-7,96.0,50.28478,42.994499495,96.0
landsat,2018-11-07,174/029,174,landsat-8,6.17,44.59352,39.351588455,3.04
landsat,2018-11-07,174/028,174,landsat-8,9.63,46.01506,39.88030372,9.66
landsat,2018-11-07,174/027,174,landsat-8,57.0,47.43502,40.430219,57.79
landsat,2018-11-07,174/026,174,landsat-8,76.53,48.85174,41.000189305,76.53
landsat,2018-11-07,174/025,174,landsat-8,93.18,50.266375,41.591009645,93.18
landsat,2018-11-06,175/028,175,landsat-7,2.0,46.029275,38.24758848,2.0
landsat,2018-11-06,175/027,175,landsat-7,48.0,47.450795,38.788488735,54.0
landsat,2018-11-06,175/026,175,landsat-7,98.0,48.868255000000005,39.360204055,98.0
landsat,2018-11-06,175/025,175,landsat-7,100.0,50.284115,39.95570436,100.0
landsat,2018-11-05,176/028,176,landsat-8,71.16,46.01708,36.74225379,52.3
landsat,2018-11-05,176/027,176,landsat-8,97.86,47.43488,37.279644085,97.44
landsat,2018-11-05,176/026,176,landsat-8,29.11,48.84995000000001,37.852294415,29.11
landsat,2018-11-05,176/025,176,landsat-8,18.51,50.2646,38.45248477,18.51
landsat,2018-11-04,177/025,177,landsat-7,74.0,50.281679999999994,36.815619495,74.0
landsat,2018-11-03,170/028,170,landsat-7,0.0,46.031875,45.99939841,0.0
landsat,2018-11-02,171/029,171,landsat-8,65.32,44.593675000000005,43.961758485000004,65.32
landsat,2018-11-02,171/028,171,landsat-8,0.19,46.015460000000004,44.487663755,0.19
landsat,2018-11-02,171/027,171,landsat-8,0.02,47.43459,45.037899045,0.02
landsat,2018-11-02,171/026,171,landsat-8,0.11,48.851185,45.613409364999995,0.11
landsat,2018-11-02,171/025,171,landsat-8,1.49,50.265825,46.21529971,1.49
landsat,2018-11-01,172/028,172,landsat-7,33.0,46.033,42.8648435,33.0
landsat,2018-11-01,172/027,172,landsat-7,2.0,47.45151,43.40332379,2.0
landsat,2018-11-01,172/026,172,landsat-7,0.0,48.865875,43.9727541,0.0
landsat,2018-11-01,172/025,172,landsat-7,0.0,50.2812,44.567189420000005,0.0
landsat,2018-10-31,173/029,173,landsat-8,23.94,44.594205,40.915803415,23.94
landsat,2018-10-31,173/028,173,landsat-8,92.41,46.015505,41.436498665,92.41
landsat,2018-10-31,173/027,173,landsat-8,99.94,47.435085,41.97619894,99.94
landsat,2018-10-31,173/026,173,landsat-8,92.42,48.850655,42.474619450000006,92.42
landsat,2018-10-31,173/025,173,landsat-8,46.05,50.26568,43.061824814999994,46.05
landsat,2018-10-30,174/028,174,landsat-7,4.0,46.029135,39.817908415000005,4.0
landsat,2018-10-30,174/027,174,landsat-7,44.0,47.449275,40.367438695000004,44.0
landsat,2018-10-30,174/026,174,landsat-7,64.0,48.867705,40.93221397,64.0
landsat,2018-10-30,174/025,174,landsat-7,100.0,50.283825,41.5277093,100.0
landsat,2018-10-29,175/028,175,landsat-8,0.57,46.01598,38.305888755,0.31
landsat,2018-10-29,175/027,175,landsat-8,51.68,47.433184999999995,38.853164050000004,58.35
landsat,2018-10-29,175/026,175,landsat-8,96.53,48.85052,39.427509369999996,96.53
landsat,2018-10-29,175/025,175,landsat-8,100.0,50.264695,40.03238972,100.0
landsat,2018-10-28,176/028,176,landsat-7,55.0,46.03246,36.692148515,46.0
landsat,2018-10-28,176/027,176,landsat-7,91.0,47.451655,37.22036378,91.0
landsat,2018-10-28,176/026,176,landsat-7,100.0,48.865555,37.78716408,100.0
landsat,2018-10-28,176/025,176,landsat-7,100.0,50.280495,38.388704445,100.0
landsat,2018-10-27,177/025,177,landsat-8,81.02,50.265384999999995,36.88285481,81.02
landsat,2018-10-25,171/028,171,landsat-7,94.0,46.030305,44.440968475,94.0
landsat,2018-10-25,171/027,171,landsat-7,100.0,47.452235,44.98310873,100.0
landsat,2018-10-25,171/026,171,landsat-7,100.0,48.86633,45.552029024999996,100.0
landsat,2018-10-25,171/025,171,landsat-7,100.0,50.279815,46.15554937,100.0
landsat,2018-10-24,172/029,172,landsat-8,87.57,44.59574,42.412043515,87.57
landsat,2018-10-24,172/028,172,landsat-8,90.1,46.016405,42.92646879,90.1
landsat,2018-10-24,172/027,172,landsat-8,66.65,47.434685,43.464269085,66.65
landsat,2018-10-24,172/026,172,landsat-8,20.37,48.850155,44.038259415,20.37
landsat,2018-10-24,172/025,172,landsat-8,66.75,50.26523,44.63976977,66.75
landsat,2018-10-23,173/028,173,landsat-7,67.0,46.03014,41.387558354999996,67.0
landsat,2018-10-23,173/027,173,landsat-7,94.0,47.44986,41.926258634999996,94.0
landsat,2018-10-23,173/026,173,landsat-7,99.0,48.868395,42.41963413,99.0
landsat,2018-10-23,173/025,173,landsat-7,45.0,50.283635000000004,43.00723449,45.0
landsat,2018-10-22,174/029,174,landsat-8,99.66,44.59486,39.35543845,100.0
landsat,2018-10-22,174/028,174,landsat-8,99.99,46.015029999999996,39.884253720000004,99.99
landsat,2018-10-22,174/027,174,landsat-8,92.11,47.434975,40.434273995,92.0
landsat,2018-10-22,174/026,174,landsat-8,99.97,48.85167,41.004279305,99.97
landsat,2018-10-22,174/025,174,landsat-8,99.97,50.266284999999996,41.595214645,99.97
landsat,2018-10-21,175/028,175,landsat-7,99.0,46.032055,38.257488465,100.0
landsat,2018-10-21,175/027,175,landsat-7,100.0,47.45214,38.80670875,100.0
landsat,2018-10-21,175/026,175,landsat-7,93.0,48.864165,39.376849045,93.0
landsat,2018-10-21,175/025,175,landsat-7,100.0,50.281295,39.972839359999995,100.0
landsat,2018-10-20,176/028,176,landsat-8,60.3,46.017215,36.74809879,61.1
landsat,2018-10-20,176/027,176,landsat-8,47.64,47.43359,37.28362409,42.65
landsat,2018-10-20,176/026,176,landsat-8,62.2,48.851335,37.85646941,62.2
landsat,2018-10-20,176/025,176,landsat-8,16.73,50.26462,38.45678977,16.73
landsat,2018-10-19,177/025,177,landsat-7,0.0,50.28461,36.830179494999996,0.0
landsat,2018-10-18,170/028,170,landsat-7,24.0,46.030365,46.019173425,24.0
landsat,2018-10-17,171/029,171,landsat-8,55.06,44.59374,43.969458485000004,55.06
landsat,2018-10-17,171/028,171,landsat-8,12.02,46.01551,44.493588755,12.02
landsat,2018-10-17,171/027,171,landsat-8,0.28,47.43459,45.041959045,0.28
landsat,2018-10-17,171/026,171,landsat-8,0.2,48.851165,45.617584365,0.2
landsat,2018-10-17,171/025,171,landsat-8,0.01,50.265745,46.223904705,0.01
landsat,2018-10-16,172/028,172,landsat-7,26.0,46.032,42.88413351,26.0
landsat,2018-10-16,172/027,172,landsat-7,10.0,47.449020000000004,43.41962379,10.0
landsat,2018-10-16,172/026,172,landsat-7,0.0,48.865975,43.98537908,0.0
landsat,2018-10-16,172/025,172,landsat-7,0.0,50.28123,44.586519429999996,0.0
landsat,2018-10-15,173/029,173,landsat-8,16.18,44.59408,40.92335841,16.18
landsat,2018-10-15,173/028,173,landsat-8,25.11,46.01534,41.444243665,25.11
landsat,2018-10-15,173/027,173,landsat-8,0.52,47.434884999999994,41.98414894,0.52
landsat,2018-10-15,173/026,173,landsat-8,4.21,48.85217,42.48276944,4.21
landsat,2018-10-15,173/025,173,landsat-8,17.86,50.265744999999995,43.068089815,17.86
landsat,2018-10-14,174/028,174,landsat-7,10.0,46.027705,39.82969841,10.0
landsat,2018-10-14,174/027,174,landsat-7,4.0,47.447745,40.3836487,4.0
landsat,2018-10-14,174/026,174,landsat-7,17.0,48.86757,40.94240397,17.0
landsat,2018-10-14,174/025,174,landsat-7,1.0,50.28365,41.5361243,1.0
landsat,2018-10-13,175/028,175,landsat-8,0.27,46.01602,38.313788755000004,0.4
landsat,2018-10-13,175/027,175,landsat-8,0.07,47.433189999999996,38.86128405,0.08
landsat,2018-10-13,175/026,175,landsat-8,0.03,48.850455,39.43795437,0.03
landsat,2018-10-13,175/025,175,landsat-8,0.02,50.26463,40.04099972,0.02
landsat,2018-10-12,176/028,176,landsat-7,0.0,46.031245,36.6981785,0.0
landsat,2018-10-12,176/027,176,landsat-7,0.0,47.450540000000004,37.236188795000004,0.0
landsat,2018-10-12,176/026,176,landsat-7,0.0,48.86567,37.801634105000005,0.0
landsat,2018-10-12,176/025,176,landsat-7,0.0,50.280555,38.39522442,0.0
landsat,2018-10-11,177/025,177,landsat-8,20.39,50.26553,36.891264809999996,20.39
landsat,2018-10-09,171/028,171,landsat-7,31.0,46.03167,44.44493846,31.0
landsat,2018-10-09,171/027,171,landsat-7,67.0,47.450855,44.993243750000005,67.0
landsat,2018-10-09,171/026,171,landsat-7,77.0,48.86899,45.560399024999995,77.0
landsat,2018-10-09,171/025,171,landsat-7,52.0,50.281175000000005,46.157634349999995,52.0
landsat,2018-10-08,172/029,172,landsat-8,8.87,44.59599,42.423373514999994,8.87
landsat,2018-10-08,172/028,172,landsat-8,73.58,46.016595,42.93618379,73.58
landsat,2018-10-08,172/027,172,landsat-8,94.4,47.434785000000005,43.474419085,94.4
landsat,2018-10-08,172/026,172,landsat-8,94.17,48.85026,44.048704415,94.17
landsat,2018-10-08,172/025,172,landsat-8,47.18,50.26526,44.65268477,47.18
landsat,2018-10-07,173/028,173,landsat-7,0.0,46.02865,41.39346337,0.0
landsat,2018-10-07,173/027,173,landsat-7,0.0,47.449855,41.926078615,0.0
landsat,2018-10-07,173/026,173,landsat-7,0.0,48.86716,42.425649145,0.0
landsat,2018-10-07,173/025,173,landsat-7,0.0,50.28228,43.005394475,0.0
landsat,2018-10-06,174/029,174,landsat-8,0.29,44.59483,39.36699345,0.33
landsat,2018-10-06,174/028,174,landsat-8,0.02,46.01495,39.896103714999995,0.02
landsat,2018-10-06,174/027,174,landsat-8,0.02,47.434835,40.446454,0.02
landsat,2018-10-06,174/026,174,landsat-8,18.87,48.851524999999995,41.014459305,18.87
landsat,2018-10-06,174/025,174,landsat-8,33.1,50.266014999999996,41.607834645,33.1
landsat,2018-10-05,175/028,175,landsat-7,23.0,46.032065,38.26333348,26.0
landsat,2018-10-05,175/027,175,landsat-7,39.0,47.446709999999996,38.80470875,45.0
landsat,2018-10-05,175/026,175,landsat-7,83.0,48.86558,39.37265903,83.0
landsat,2018-10-05,175/025,175,landsat-7,95.0,50.279915,39.977194374999996,95.0
landsat,2018-10-04,176/028,176,landsat-8,6.39,46.01609,36.759813789999995,15.62
landsat,2018-10-04,176/027,176,landsat-8,12.68,47.435105,37.295554085,14.07
landsat,2018-10-04,176/026,176,landsat-8,43.3,48.850094999999996,37.869004415,43.3
landsat,2018-10-04,176/025,176,landsat-8,72.75,50.26467,38.46970477,72.75
landsat,2018-10-03,177/025,177,landsat-7,92.0,50.279215,36.828369495000004,92.0
landsat,2018-10-02,170/028,170,landsat-7,13.0,46.031785,46.013203415,13.0
landsat,2018-10-01,171/029,171,landsat-8,0.07,44.593835,43.981008485000004,0.07
landsat,2018-10-01,171/028,171,landsat-8,1.6,46.01557,44.50939375,1.6
landsat,2018-10-01,171/027,171,landsat-8,15.1,47.43459,45.058199045,15.1
landsat,2018-10-01,171/026,171,landsat-8,1.0,48.85109,45.634294365,1.0
landsat,2018-10-01,171/025,171,landsat-8,0.1,50.26562,46.236814705,0.1
